Year,Manufacturer,Division,Model,Index (Model Type Index),Displacement,Cylinders,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Drive Sys,Drive Desc,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),$ You Spend over 5 years ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted
2019,Ford Motor Company,Ford,F150 4WD FFV BASE PAYLOAD LT,126,5.0,8,Auto(S10),15,20,17,19.3599,29.8902,23.0074,15,20,17,,NA,Naturally Aspirated,SA,Semi-Automatic,10,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,2,2,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,3,3,4250,592,444,523
2019,FCA US LLC,RAM,1500 4X4,507,5.7,8,Auto(A8),15,21,17,18,29.7,21.8785,14.5898,21.3781,17.0221,,NA,Naturally Aspirated,A,Automatic,8,4,4-Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),2450,1,1,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,5,5250,611,415,523
2019,General Motors,Chevrolet,C10 SILVERADO 2WD CAB CHASSIS,649,4.3,6,Auto(A6),15,19,17,19.4,30.8,23.277,15,19,17,,NA,Naturally Aspirated,A,Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2250,1,1,19,Special Purpose Vehicle cab chassis,,,,,,,,,,,,,3,3,,6,4250,594,468,523
2019,General Motors,GMC,C10 SIERRA 2WD CAB CHASSIS,651,4.3,6,Auto(A6),15,19,17,19.4,30.8,23.277,15,19,17,,NA,Naturally Aspirated,A,Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2250,1,1,19,Special Purpose Vehicle cab chassis,,,,,,,,,,,,,3,3,,6,4250,594,468,523
2019,Ford Motor Company,Ford,FLEX AWD,7,3.5,6,Auto(S6),15,21,17,19.2,30.1378,22.9478,15,21,17,,TC,Turbocharged,SA,Semi-Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,2,2,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,4250,593,424,523
2019,Ford Motor Company,Lincoln,MKT AWD,8,3.5,6,Auto(S6),15,21,17,19.2,30.1378,22.9478,15,21,17,,TC,Turbocharged,SA,Semi-Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,2,2,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,4250,593,424,523
2019,Ferrari,"Ferrari North America, Inc.",488 Pista,147,3.9,8,Auto(AM7),15,20,17,18.5498,27.2503,21.6621,15.008,19.7205,16.8163,G,TC,Turbocharged,AM,Automated Manual,7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2650,2,2,1,Two Seaters,,,,,,,,,,,,21.7,3,3,,3,6250,587,448,524
2019,Ferrari,"Ferrari North America, Inc.",GTC4Lusso T,162,3.9,8,Auto(AM7),15,21,17,18.027,29.474,21.8448,14.6104,21.2265,16.994,G,TC,Turbocharged,AM,Automated Manual,7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2650,2,2,2,Minicompact Cars,,,,,,,,,,,,21.8,3,3,,3,6250,609,420,524
2019,General Motors,Chevrolet,COLORADO ZR2 4WD,586,2.8,4,Auto(A6),18,22,19,21.1,31.2493,24.7117,17.6452,22.1305,19.416,,TC,Turbocharged,A,Automatic,6,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",2250,2,2,11,Small Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,3,4250,577,461,524
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,747,5.3,8,Auto(A6),15,21,17,18.3,28.5,21.813,14.8182,20.571,16.9515,,NA,Naturally Aspirated,A,Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2250,1,1,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,3,3,,5,4250,599,432,524
2019,General Motors,GMC,C10 SIERRA 2WD,750,5.3,8,Auto(A6),15,21,17,18.3,28.5,21.813,14.8182,20.571,16.9515,,NA,Naturally Aspirated,A,Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2250,1,1,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,3,3,,5,4250,599,432,524
2019,General Motors,GMC,K10 SIERRA 4WD,641,6.2,8,Auto(A10),15,20,17,18.7033,29.6099,22.4194,15.1246,19.8108,16.9264,,NA,Naturally Aspirated,A,Automatic,10,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2650,1,1,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,3,6250,587,449,525
2019,FCA US LLC,Dodge,Durango RWD,526,5.7,8,Auto(A8),14,22,17,17.4,31.1,21.702,14.1316,22.3141,16.9243,,NA,Naturally Aspirated,A,Automatic,8,R,"2-Wheel Drive, Rear",GM,Gasoline (Mid Grade Unleaded Recommended),2450,1,1,32,Standard SUV 2WD,,,,,,,,,,,,,3,3,,3,5250,628,399,525
2019,Mercedes-Benz,Mercedes-Benz,AMG GT R (coupe),194,4.0,8,Auto(AM7),15,20,17,18.3,27.6,21.5708,14.8182,19.9628,16.7621,G,TC,Turbocharged,AM,Automated Manual,7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2650,2,2,1,Two Seaters,,,,,,,,,,,,21.7,3,3,,3,6250,594,443,526
2019,FCA US LLC,RAM,1500 Classic 4X4,501,5.7,8,Auto(A8),15,21,17,18.1176,28.4277,21.6512,14.6794,20.5223,16.8365,,NA,Naturally Aspirated,A,Automatic,8,4,4-Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),2450,1,1,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,3,5250,605,432,527
2019,General Motors,Chevrolet,K1500 TAHOE 4WD,543,6.2,8,Auto(A10),14,22,17,17.6,30.1,21.6449,14.2845,21.6461,16.8656,,NA,Naturally Aspirated,A,Automatic,10,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2650,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,6250,622,410,527
2019,General Motors,GMC,K1500 YUKON 4WD,546,6.2,8,Auto(A10),14,22,17,17.6,30.1,21.6449,14.2845,21.6461,16.8656,,NA,Naturally Aspirated,A,Automatic,10,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2650,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,6250,622,410,527
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,660,5.3,8,Auto(A6),15,20,17,18.5,29,22.1009,14.9703,19.8129,16.8203,,NA,Naturally Aspirated,A,Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2250,1,1,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,3,3,3,3,4250,594,448,529
2019,General Motors,GMC,C10 SIERRA 2WD,662,5.3,8,Auto(A6),15,20,17,18.5,29,22.1009,14.9703,19.8129,16.8203,,NA,Naturally Aspirated,A,Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2250,1,1,12,Standard Pick-up Trucks 2WD,,,,,,,,,,,,,3,3,3,3,4250,594,448,529
2019,Nissan,NISSAN,TITAN 4WD PRO-4X,387,5.6,8,Auto(S7),15,20,17,18.3481,28.5082,21.8528,14.8548,20,16.9795,,NA,Naturally Aspirated,SA,Semi-Automatic,7,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,2,2,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,3,4250,598,445,529
2019,Porsche,Porsche,Cayenne Turbo,421,4.0,8,Auto(S8),15,19,17,18.7,27.6,21.8741,15.1221,19,16.9743,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2650,2,2,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,6250,583,463,529
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,652,4.3,6,Auto(A6),15,20,17,18.4,29.3,22.0996,14.8943,19.7642,16.7517,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,1,1,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,6,4250,596,450,530
2019,General Motors,GMC,K10 SIERRA 4WD,654,4.3,6,Auto(A6),15,20,17,18.4,29.3,22.0996,14.8943,19.7642,16.7517,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,1,1,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,6,4250,596,450,530
2019,Ferrari,"Ferrari North America, Inc.",488 Pista Spider,149,3.9,8,Auto(AM7),15,19,17,18.3689,26.7487,21.3834,14.8706,19.3852,16.6115,G,TC,Turbocharged,AM,Automated Manual,7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2650,2,2,1,Two Seaters,,,,,,,,,,,,21.4,3,3,,3,6250,593,457,531
2019,General Motors,GMC,K10 SIERRA 4WD,726,5.3,8,Auto(A6),15,20,17,18.243,27.6646,21.5448,14.7749,20.0065,16.7454,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,1,1,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,5,4250,602,444,531
2019,General Motors,Chevrolet,CORVETTE,15,6.2,8,Auto(S8),14,23,17,16.8,29.6,20.8591,13.6716,23.1941,16.7698,G,SC,Supercharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2650,1,1,1,Two Seaters,,,,,,,,,,,,21,3,3,,1,6250,654,384,532
2019,General Motors,Chevrolet,COLORADO ZR2 4WD,609,3.6,6,Auto(A8),16,18,17,19.5,27,22.2857,15.7274,18.063,16.6991,,NA,Naturally Aspirated,A,Automatic,8,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2250,2,2,11,Small Pick-up Trucks 4WD,,,,,,,,,,,,,3,3,,5,4250,566,490,532
2019,Maserati,MASERATI,LEVANTE S,40,3.0,8,Auto(A8),15,21,17,18,28.5,21.5773,14.5898,20.571,16.7861,,TC,Turbocharged,A,Automatic,8,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2650,2,2,33,Standard SUV 4WD,,,,,,,,,,,,21.1,3,3,,1,6250,612,434,532
2019,aston martin,Aston Martin Lagonda Ltd,Rapide S,6,6.0,12,Auto(S8),14,21,17,17.2984,29.8618,21.3382,14.0538,21.4866,16.6449,G,NA,Naturally Aspirated,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2650,2,2,3,Subcompact Cars,,,,,,,,,,,,21.5,3,3,,3,6250,631,413,533
2019,FCA US LLC,Dodge,Durango AWD,528,5.7,8,Auto(A8),14,22,17,17.3,30.1,21.394,14.0551,21.6461,16.6887,,NA,Naturally Aspirated,A,Automatic,8,A,All Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),2450,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,5250,633,410,533
2019,FCA US LLC,Jeep,Grand Cherokee 4X4,532,5.7,8,Auto(A8),14,22,17,17.3,30.1,21.394,14.0551,21.6461,16.6887,,NA,Naturally Aspirated,A,Automatic,8,A,All Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),2450,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,5250,633,410,533
2019,General Motors,Cadillac,ESCALADE 4WD,542,6.2,8,Auto(A10),14,21,17,17.3334,29.4941,21.2821,14.0806,21.2399,16.5982,,NA,Naturally Aspirated,A,Automatic,10,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2650,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,3,3,,3,6250,631,418,535
2019,Porsche,Porsche,911 GT3 Touring,133,4.0,6,Manual(M6),14,21,17,17.7,29,21.4635,14.3609,20.9213,16.7203,G,NA,Naturally Aspirated,M,Manual,6,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2650,2,2,1,Two Seaters,,,,,,,,,,,,21.6,3,3,,1,6250,632,422,538
2019,Porsche,Porsche,911 GT3 RS,136,4.0,6,Auto(AM-S7),15,19,16,18,26.5,21.0364,14.6,19.2,16.4,G,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2800,2,2,1,Two Seaters,,,,,,,,,,,,21.2,2,2,,1,7000,603,460,539
2019,Ford Motor Company,Ford,F150 RAPTOR 4WD,132,3.5,6,Auto(S10),15,18,16,19,24.6,21.1685,15.3495,17.917,16.4075,,TC,Turbocharged,SA,Semi-Automatic,10,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2,2,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,2,2,,5,5000,578,494,540
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport SVR,410,5.0,8,Auto(S8),15,20,16,17.9015,27.0801,21.1233,14.5136,19.6238,16.4401,,SC,Supercharged,SA,Semi-Automatic,8,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2800,2,2,33,Standard SUV 4WD,,,,,,,,,,,,21.3,2,2,,3,7000,612,453,540
2019,General Motors,Chevrolet,K1500 SUBURBAN 4WD,517,5.3,8,Auto(A6),14,21,16,17.2,28.9986,21.055,13.9785,20.9069,16.4284,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,2,2,3,3,5000,635,426,541
2019,General Motors,Chevrolet,K1500 SUBURBAN 4WD,532,5.3,8,Auto(A6),14,21,16,17.2,29,21.0553,13.9785,20.9078,16.4287,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,2,2,,3,5000,635,426,541
2019,General Motors,GMC,K1500 YUKON XL 4WD,518,5.3,8,Auto(A6),14,21,16,17.2,28.9986,21.055,13.9785,20.9069,16.4284,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,2,2,3,3,5000,635,426,541
2019,General Motors,GMC,K1500 YUKON XL 4WD,534,5.3,8,Auto(A6),14,21,16,17.2,29,21.0553,13.9785,20.9078,16.4287,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,1,1,33,Standard SUV 4WD,,,,,,,,,,,,,2,2,,3,5000,635,426,541
2019,Mercedes-Benz,Mercedes-Benz,AMG S 65 (convertible),238,6.0,12,Auto(A7),14,21,16,16.7,28.1,20.4297,13.8059,21.3324,16.4115,G,TC,Turbocharged,A,Automatic,7,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2800,2,1,3,Subcompact Cars,,,,,,,,,,,,20.6,2,2,,3,7000,645,417,542
2019,General Motors,Cadillac,CTS-V,37,6.2,8,Auto(S8),14,21,16,16.9,29.8,20.9885,13.7484,21.4451,16.3965,G,SC,Supercharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2800,1,1,5,Midsize Cars,,,,,,,,,,,,21.1,2,2,,1,7000,648,414,543
2019,General Motors,GMC,K10 SIERRA 4WD,666,5.3,8,Auto(A6),15,19,16,18.1634,26.912,21.2758,14.7142,18.7749,16.3007,,NA,Naturally Aspirated,A,Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,1,1,13,Standard Pick-up Trucks 4WD,,,,,,,,,,,,,2,2,3,3,5000,604,473,545
2019,FCA US LLC,Dodge,Challenger SRT,14,6.2,8,Auto(A8),13,22,16,16.1,28.8,20.0858,13.3461,22.0226,16.2222,G,SC,Supercharged,A,Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2800,1,1,5,Midsize Cars,,,,,,,,,,,,20.2,2,2,,1,7000,663,403,546
2019,FCA US LLC,Dodge,Charger SRT,25,6.2,8,Auto(A8),13,22,16,16.1,28.8,20.0858,13.3461,22.0226,16.2222,G,SC,Supercharged,A,Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2800,1,1,6,Large Cars,,,,,,,,,,,,20.2,2,2,,1,7000,663,403,546
2019,Ford Motor Company,Lincoln,MKT HEARSE AWD,128,3.5,6,Auto(A6),14,19,16,17.8,28.6,21.444,14.4373,19.149,16.2349,,TC,Turbocharged,A,Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2,2,18,Special Purpose Vehicle 4WD,,,,,,,,,,,,,2,2,,1,5000,614,464,547
2019,Nissan,INFINITI,QX80 2WD,381,5.6,8,Auto(S7),14,20,16,17.2499,27.9492,20.8399,14.0167,20.1991,16.2556,,NA,Naturally Aspirated,SA,Semi-Automatic,7,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2800,2,2,32,Standard SUV 2WD,,,,,,,,,,,,,2,2,,3,7000,634,441,547
2019,Toyota,LEXUS,GX 460,41,4.6,8,Auto(S6),15,18,16,18.1,27,21.2524,14.666,18.2747,16.0963,,NA,Naturally Aspirated,SA,Semi-Automatic,6,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2800,2,2,33,Standard SUV 4WD,,,,,,,,,,,,,2,2,,3,7000,602,482,548
2019,Ford Motor Company,Ford,SHELBY GT350 MUSTANG,83,5.2,8,Manual(M6),14,21,16,16.8,28.8,20.6769,13.6716,20.7732,16.1572,G,NA,Naturally Aspirated,M,Manual,6,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2800,2,2,3,Subcompact Cars,,,,,,,,,,,,20.8,2,2,,3,7000,649,427,549
2019,BMW,BMW,X6 M,690,4.4,8,Auto(S8),14,19,16,17.4857,26.8,20.7274,14.1972,19.42,16.1519,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2800,2,2,33,Standard SUV 4WD,,,,,,,,,,,,,2,2,,3,7000,625,456,549
2019,Ford Motor Company,Ford,Transit T150 Wagon,135,3.5,6,Auto(S6),15,19,16,17.9477,25.4758,20.7003,14.5499,18.5172,16.1024,,TC,Turbocharged,SA,Semi-Automatic,6,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2400,2,2,15,"Vans, Passenger Type",,,,,,,,,,,,,2,2,,1,5000,610,481,552
2019,BMW,BMW,M6 Gran Coupe,665,4.4,8,Auto(AM-S7),14,20,16,16.7405,28.1592,20.4771,13.6258,20.341,16.0033,G,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2800,2,2,4,Compact Cars,,,,,,,,,,,,20.6,2,2,,1,7000,650,435,553
